ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  90108
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-02-01 12:00
по  2010-02-16 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      8.8 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-02-02  18:20:00  04 35 36.5  +08 17 04  +000940.7 +000071.6  00 36 48.1  194.587 51.079  66.04  36607 16.0
2010-02-02  18:30:00  04 46 02.4  +08 28 03  +000936.9 +000060.1  00 36 23.9  194.481 51.277  63.50  36696 16.0
2010-02-02  18:40:00  04 56 25.8  +08 37 06  +000933.1 +000048.6  00 36 02.2  194.382 51.441  60.98  36787 15.9
2010-02-02  18:50:00  05 06 46.5  +08 44 16  +000929.0 +000037.2  00 35 43.1  194.291 51.572  58.48  36878 15.9
2010-02-02  19:00:00  05 17 04.4  +08 49 32  +000924.8 +000025.9  00 35 26.8  194.209 51.670  56.00  36970 15.9
2010-02-02  19:10:00  05 27 19.6  +08 52 55  +000920.5 +000014.7  00 35 13.3  194.136 51.735  53.53  37063 15.8
2010-02-02  19:20:00  05 37 31.8  +08 54 26  +000916.0 +000003.6  00 35 02.8  194.074 51.768  51.10  37156 15.8
2010-02-02  19:30:00  05 47 41.0  +08 54 08  +000911.5 -000007.3  00 34 55.2  194.023 51.768  48.67  37249 15.8
2010-02-02  19:40:00  05 57 47.1  +08 52 01  +000906.8 -000018.1  00 34 50.8  193.984 51.736  46.28  37342 15.7
2010-02-02  19:50:00  06 07 50.0  +08 48 07  +000902.0 -000028.7  00 34 49.5  193.958 51.673  43.89  37434 15.7
2010-02-02  20:00:00  06 17 49.7  +08 42 28  +000897.1 -000039.0  00 34 51.4  193.945 51.579  41.55  37527 15.7
2010-02-02  20:10:00  06 27 46.2  +08 35 07  +000892.2 -000049.2  00 34 56.6  193.946 51.455  39.21  37618 15.7
2010-02-02  20:20:00  06 37 39.3  +08 26 05  +000887.3 -000059.1  00 35 05.1  193.960 51.300  36.92  37709 15.6
2010-02-02  20:30:00  06 47 29.2  +08 15 25  +000882.3 -000068.8  00 35 16.8  193.989 51.117  34.65  37799 15.6
2010-02-02  20:40:00  06 57 15.7  +08 03 10  +000877.3 -000078.3  00 35 31.9  194.032 50.905  32.42  37888 15.6
2010-02-02  20:50:00  07 06 58.9  +07 49 21  +000872.3 -000087.4  00 35 50.4  194.089 50.665  30.22  37976 15.6
2010-02-02  21:00:00  07 16 38.8  +07 34 02  +000867.3 -000096.3  00 36 12.1  194.160 50.398  28.08  38063 15.6
2010-02-02  21:10:00  07 26 15.4  +07 17 15  +000862.4 -000105.0  00 36 37.2  194.245 50.105  25.99  38148 15.6
2010-02-02  21:20:00  07 35 48.8  +06 59 03  +000857.6 -000113.3  00 37 05.5  194.343 49.786  23.97  38231 15.6
2010-02-02  21:30:00  07 45 18.9  +06 39 30  +000852.8 -000121.4  00 37 37.0  194.454 49.443  22.02  38313 15.5
2010-02-02  21:40:00  07 54 45.9  +06 18 37  +000848.2 -000129.2  00 38 11.7  194.578 49.075  20.18  38393 15.5
2010-02-02  21:50:00  08 04 09.8  +05 56 27  +000843.6 -000136.6  00 38 49.4  194.713 48.684  18.46  38471 15.5
2010-02-02  22:00:00  08 13 30.8  +05 33 05  +000839.2 -000143.8  00 39 30.1  194.860 48.271  16.92  38548 15.5
2010-02-02  22:10:00  08 22 48.8  +05 08 32  +000834.9 -000150.7  00 40 13.7  195.017 47.836  15.58  38622 15.5
2010-02-02  22:20:00  08 32 04.0  +04 42 52  +000830.8 -000157.3  00 41 00.1  195.183 47.381  14.50  38694 15.5
2010-02-02  22:30:00  08 41 16.6  +04 16 08     <<SHADOW>>        00 41 49.1  195.359 46.905  13.75  38764 ----
2010-02-02  22:40:00  08 50 26.6  +03 48 23     <<SHADOW>>        00 42 40.8  195.542 46.411  13.37  38831 ----
2010-02-02  22:50:00  08 59 34.2  +03 19 39     <<SHADOW>>        00 43 34.8  195.732 45.899  13.39  38897 ----
2010-02-02  23:00:00  09 08 39.6  +02 50 00     <<SHADOW>>        00 44 31.1  195.928 45.369  13.81  38959 ----
2010-02-02  23:10:00  09 17 42.8  +02 19 29  +000813.3 -000185.6  00 45 29.6  196.129 44.824  14.59  39020 15.5
2010-02-02  23:20:00  09 26 44.0  +01 48 09  +000810.4 -000190.4  00 46 30.0  196.334 44.263  15.68  39077 15.6
2010-02-02  23:30:00  09 35 43.4  +01 16 03  +000807.8 -000194.8  00 47 32.2  196.542 43.687  17.02  39132 15.6
2010-02-02  23:40:00  09 44 41.2  +00 43 13  +000805.5 -000199.0  00 48 36.1  196.752 43.098  18.54  39185 15.6
2010-02-02  23:50:00  09 53 37.5  +00 09 44  +000803.5 -000202.9  00 49 41.4  196.963 42.497  20.21  39234 15.6
2010-02-03  00:00:00  10 02 32.5  -00 24 23  +000801.7 -000206.4  00 50 48.0  197.175 41.884  21.99  39281 15.6
2010-02-03  00:10:00  10 11 26.5  -00 59 04  +000800.2 -000209.7  00 51 55.7  197.386 41.261  23.87  39325 15.6
2010-02-03  00:20:00  10 20 19.5  -01 34 16  +000799.0 -000212.7  00 53 04.3  197.595 40.627  25.81  39366 15.6
2010-02-03  00:30:00  10 29 11.9  -02 09 57  +000798.1 -000215.4  00 54 13.6  197.801 39.985  27.81  39405 15.7
2010-02-03  00:40:00  10 38 03.7  -02 46 02  +000797.5 -000217.7  00 55 23.4  198.004 39.336  29.84  39440 15.7
2010-02-03  00:50:00  10 46 55.3  -03 22 30  +000797.2 -000219.8  00 56 33.5  198.203 38.680  31.92  39472 15.7
2010-02-03  01:00:00  10 55 46.8  -03 59 17  +000797.3 -000221.6  00 57 43.6  198.396 38.018  34.01  39501 15.7
2010-02-03  01:10:00  11 04 38.4  -04 36 21  +000797.6 -000223.1  00 58 53.6  198.584 37.352  36.14  39527 15.7
2010-02-03  01:20:00  11 13 30.4  -05 13 38  +000798.3 -000224.2  01 00 03.3  198.764 36.682  38.28  39550 15.8
2010-02-03  01:30:00  11 22 22.9  -05 51 05  +000799.3 -000225.1  01 01 12.4  198.938 36.009  40.45  39569 15.8
2010-02-03  01:40:00  11 31 16.2  -06 28 40  +000800.7 -000225.7  01 02 20.7  199.103 35.335  42.62  39586 15.8
2010-02-03  01:50:00  11 40 10.5  -07 06 18  +000802.3 -000226.0  01 03 28.1  199.259 34.661  44.82  39599 15.8
2010-02-03  02:00:00  11 49 06.1  -07 43 58  +000804.4 -000225.9  01 04 34.2  199.406 33.987  47.02  39608 15.9
2010-02-03  02:10:00  11 58 03.1  -08 21 36  +000806.7 -000225.6  01 05 38.8  199.543 33.315  49.24  39615 15.9
