ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  95319
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-04-15 12:00
по  2010-05-01 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      9.5 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-22  01:00:00  13 13 59.7  -14 32 42     <<SHADOW>>        03 47 02.0  235.450 10.607  11.12  37691 ----
2010-04-22  01:10:00  13 25 14.9  -15 01 54     <<SHADOW>>        03 45 48.5  234.916 10.386   8.61  37777 ----
2010-04-22  01:20:00  13 36 29.4  -15 29 53     <<SHADOW>>        03 44 35.6  234.398 10.178   6.36  37865 ----

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-22  18:00:00  07 02 44.5  +04 01 02  +001043.9 -000127.4  03 01 04.7  237.009 32.337 105.13  35403 17.8
2010-04-22  18:10:00  07 14 20.8  +03 38 56  +001044.9 -000137.6  02 59 30.1  236.378 32.264 102.22  35357 17.6
2010-04-22  18:20:00  07 25 57.7  +03 15 11  +001045.6 -000147.5  02 57 54.9  235.726 32.166  99.32  35316 17.5
2010-04-22  18:30:00  07 37 34.9  +02 49 48  +001046.0 -000157.0  02 56 19.3  235.056 32.044  96.39  35280 17.4
2010-04-22  18:40:00  07 49 12.3  +02 22 52  +001046.2 -000166.1  02 54 43.6  234.369 31.898  93.47  35249 17.3
2010-04-22  18:50:00  08 00 49.7  +01 54 27  +001046.1 -000174.8  02 53 07.7  233.669 31.728  90.53  35224 17.3
2010-04-22  19:00:00  08 12 27.1  +01 24 37  +001045.9 -000183.1  02 51 32.0  232.956 31.534  87.60  35204 17.2
2010-04-22  19:10:00  08 24 04.2  +00 53 26  +001045.4 -000190.9  02 49 56.6  232.232 31.317  84.66  35190 17.1
2010-04-22  19:20:00  08 35 40.9  +00 21 01  +001044.8 -000198.1  02 48 21.5  231.500 31.078  81.72  35182 17.0
2010-04-22  19:30:00  08 47 17.2  -00 12 33  +001044.0 -000204.8  02 46 46.9  230.762 30.818  78.77  35180 16.9
2010-04-22  19:40:00  08 58 52.8  -00 47 12  +001043.0 -000210.9  02 45 12.9  230.020 30.537  75.82  35183 16.9
2010-04-22  19:50:00  09 10 27.9  -01 22 49  +001042.0 -000216.4  02 43 39.5  229.274 30.236  72.87  35191 16.8
2010-04-22  20:00:00  09 22 02.2  -01 59 19  +001040.9 -000221.3  02 42 06.8  228.528 29.917  69.93  35206 16.7
2010-04-22  20:10:00  09 33 35.7  -02 36 34  +001039.7 -000225.7  02 40 34.9  227.782 29.581  66.97  35226 16.7
2010-04-22  20:20:00  09 45 08.4  -03 14 30  +001038.5 -000229.3  02 39 03.8  227.039 29.230  64.03  35251 16.6
2010-04-22  20:30:00  09 56 40.3  -03 52 59  +001037.2 -000232.4  02 37 33.6  226.299 28.864  61.09  35282 16.6
2010-04-22  20:40:00  10 08 11.4  -04 31 55  +001035.9 -000234.7  02 36 04.2  225.564 28.485  58.16  35319 16.5
2010-04-22  20:50:00  10 19 41.5  -05 11 11  +001034.6 -000236.5  02 34 35.7  224.835 28.096  55.22  35360 16.5
2010-04-22  21:00:00  10 31 10.8  -05 50 42  +001033.3 -000237.5  02 33 08.0  224.114 27.696  52.30  35407 16.4
