ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  90124
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-04-15 12:00
по  2010-05-01 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      8.8 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-24  22:30:00  11 48 07.9  -12 37 41  +000868.9 -000122.5  02 54 18.9  225.429 19.220  34.42  39714 15.7
2010-04-24  22:40:00  11 57 48.5  -12 57 50  +000873.0 -000119.2  02 54 39.9  225.328 18.887  32.05  39674 15.7
2010-04-24  22:50:00  12 07 31.9  -13 17 25  +000877.3 -000115.7  02 54 58.1  225.222 18.568  29.67  39629 15.7
2010-04-24  23:00:00  12 17 18.3  -13 36 24  +000881.9 -000112.0  02 55 13.3  225.111 18.264  27.29  39579 15.7
2010-04-24  23:10:00  12 27 07.8  -13 54 45  +000886.6 -000108.1  02 55 25.5  224.994 17.974  24.90  39524 15.6
2010-04-24  23:20:00  12 37 00.5  -14 12 26  +000891.5 -000104.0  02 55 34.5  224.872 17.701  22.51  39464 15.6
2010-04-24  23:30:00  12 46 56.5  -14 29 24  +000896.6 -000099.6  02 55 40.1  224.743 17.446  20.11  39399 15.6
2010-04-24  23:40:00  12 56 56.1  -14 45 37  +000901.9 -000095.0  02 55 42.2  224.609 17.207  17.72  39330 15.6
2010-04-24  23:50:00  13 06 59.2  -15 01 02  +000907.4 -000090.1  02 55 40.7  224.469 16.988  15.32  39255 15.6
2010-04-25  00:00:00  13 17 06.0  -15 15 39  +000913.0 -000085.1  02 55 35.6  224.323 16.787  12.93  39176 15.5
2010-04-25  00:10:00  13 27 16.5  -15 29 23     <<SHADOW>>        02 55 26.6  224.171 16.607  10.55  39093 ----
2010-04-25  00:20:00  13 37 31.0  -15 42 14     <<SHADOW>>        02 55 13.8  224.014 16.447   8.23  39005 ----
2010-04-25  00:30:00  13 47 49.4  -15 54 08     <<SHADOW>>        02 54 57.1  223.850 16.308   6.01  38913 ----
2010-04-25  00:40:00  13 58 11.8  -16 05 04     <<SHADOW>>        02 54 36.3  223.681 16.191   4.10  38816 ----
2010-04-25  00:50:00  14 08 38.3  -16 14 59     <<SHADOW>>        02 54 11.4  223.505 16.097   3.17  38716 ----
2010-04-25  01:00:00  14 19 09.0  -16 23 51     <<SHADOW>>        02 53 42.4  223.325 16.025   3.99  38612 ----
2010-04-25  01:10:00  14 29 43.8  -16 31 39  +000955.3 -000043.4  02 53 09.3  223.138 15.978   5.90  38504 15.5
2010-04-25  01:20:00  14 40 22.7  -16 38 19  +000961.6 -000036.6  02 52 31.9  222.946 15.954   8.16  38392 15.5
2010-04-25  01:30:00  14 51 05.9  -16 43 50  +000968.0 -000029.6  02 51 50.4  222.749 15.955  10.59  38277 15.5
2010-04-25  01:40:00  15 01 53.3  -16 48 10  +000974.3 -000022.4  02 51 04.6  222.546 15.981  13.07  38159 15.5
2010-04-25  01:50:00  15 12 44.9  -16 51 18  +000980.5 -000015.0  02 50 14.7  222.339 16.032  15.61  38038 15.5

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-25  18:00:00  09 11 35.7  -05 57 25  +000838.2 -000148.7  01 04 03.3  199.758 35.744  74.30  38760 16.3
2010-04-25  18:10:00  09 20 54.4  -06 22 15  +000837.8 -000149.1  01 04 46.2  199.851 35.300  71.95  38803 16.3
2010-04-25  18:20:00  09 30 12.8  -06 47 08  +000837.6 -000149.4  01 05 29.4  199.944 34.854  69.62  38841 16.2
2010-04-25  18:30:00  09 39 31.2  -07 12 02  +000837.7 -000149.4  01 06 12.6  200.035 34.409  67.27  38875 16.2
2010-04-25  18:40:00  09 48 49.8  -07 36 56  +000838.1 -000149.3  01 06 55.7  200.124 33.963  64.94  38904 16.1
2010-04-25  18:50:00  09 58 08.7  -08 01 47  +000838.7 -000148.9  01 07 38.4  200.210 33.519  62.59  38928 16.1
2010-04-25  19:00:00  10 07 28.2  -08 26 33  +000839.7 -000148.3  01 08 20.6  200.293 33.076  60.26  38948 16.1
2010-04-25  19:10:00  10 16 48.4  -08 51 11  +000840.9 -000147.4  01 09 02.1  200.372 32.637  57.92  38963 16.0
2010-04-25  19:20:00  10 26 09.5  -09 15 41  +000842.4 -000146.4  01 09 42.6  200.446 32.200  55.59  38974 16.0
2010-04-25  19:30:00  10 35 31.7  -09 39 59  +000844.2 -000145.2  01 10 22.0  200.514 31.768  53.24  38980 15.9
2010-04-25  19:40:00  10 44 55.2  -10 04 04  +000846.3 -000143.7  01 11 00.1  200.577 31.340  50.91  38981 15.9
2010-04-25  19:50:00  10 54 20.2  -10 27 53  +000848.6 -000142.0  01 11 36.8  200.632 30.918  48.56  38977 15.9
2010-04-25  20:00:00  11 03 46.8  -10 51 24  +000851.3 -000140.2  01 12 11.8  200.681 30.503  46.22  38968 15.8
2010-04-25  20:10:00  11 13 15.3  -11 14 35  +000854.1 -000138.0  01 12 45.0  200.722 30.095  43.86  38955 15.8
2010-04-25  20:20:00  11 22 45.7  -11 37 24  +000857.3 -000135.7  01 13 16.2  200.755 29.695  41.51  38936 15.8
2010-04-25  20:30:00  11 32 18.4  -11 59 49  +000860.7 -000133.2  01 13 45.2  200.780 29.304  39.15  38913 15.7
2010-04-25  20:40:00  11 41 53.3  -12 21 47  +000864.3 -000130.4  01 14 11.9  200.795 28.922  36.80  38886 15.7
2010-04-25  20:50:00  11 51 30.8  -12 43 16  +000868.2 -000127.4  01 14 36.0  200.801 28.551  34.42  38853 15.7
2010-04-25  21:00:00  12 01 11.0  -13 04 14  +000872.3 -000124.2  01 14 57.5  200.797 28.191  32.06  38815 15.7
2010-04-25  21:10:00  12 10 53.9  -13 24 39  +000876.7 -000120.7  01 15 16.2  200.783 27.842  29.68  38773 15.6
2010-04-25  21:20:00  12 20 39.9  -13 44 28  +000881.2 -000117.0  01 15 31.9  200.759 27.507  27.30  38726 15.6
2010-04-25  21:30:00  12 30 29.0  -14 03 40  +000886.0 -000113.1  01 15 44.5  200.724 27.184  24.91  38674 15.6
2010-04-25  21:40:00  12 40 21.3  -14 22 10  +000891.0 -000109.0  01 15 53.8  200.678 26.876  22.52  38618 15.6
2010-04-25  21:50:00  12 50 17.0  -14 39 58  +000896.2 -000104.6  01 15 59.7  200.620 26.583  20.12  38558 15.6
2010-04-25  22:00:00  13 00 16.2  -14 57 02  +000901.5 -000100.0  01 16 02.1  200.551 26.305  17.73  38492 15.5
2010-04-25  22:10:00  13 10 19.1  -15 13 17  +000907.1 -000095.1  01 16 00.9  200.470 26.044  15.33  38423 15.5
2010-04-25  22:20:00  13 20 25.7  -15 28 44  +000912.8 -000090.0  01 15 56.0  200.377 25.800  12.95  38349 15.5
2010-04-25  22:30:00  13 30 36.1  -15 43 18  +000918.6 -000084.7  01 15 47.2  200.272 25.574  10.57  38270 15.5
2010-04-25  22:40:00  13 40 50.5  -15 56 57     <<SHADOW>>        01 15 34.4  200.155 25.366   8.25  38188 ----
2010-04-25  22:50:00  13 51 08.9  -16 09 40     <<SHADOW>>        01 15 17.7  200.026 25.177   6.02  38102 ----
2010-04-25  23:00:00  14 01 31.3  -16 21 24     <<SHADOW>>        01 14 56.9  199.884 25.008   4.11  38012 ----
2010-04-25  23:10:00  14 11 57.9  -16 32 06     <<SHADOW>>        01 14 31.9  199.729 24.859   3.15  37918 ----
2010-04-25  23:20:00  14 22 28.7  -16 41 45     <<SHADOW>>        01 14 02.8  199.562 24.731   3.96  37820 ----
2010-04-25  23:30:00  14 33 03.7  -16 50 18     <<SHADOW>>        01 13 29.4  199.382 24.625   5.86  37719 ----
