ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  90096
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-04-15 12:00
по  2010-05-01 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      8.9 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-15  17:50:00  04 20 24.1  +01 33 08  +001127.6 -000018.9  05 05 47.6  261.172 10.437 138.09  36029 19.0
2010-04-15  18:00:00  04 32 51.2  +01 29 17  +001113.7 -000027.2  05 03 22.1  260.676 10.803 135.05  36223 18.7
2010-04-16  21:00:00  09 22 02.7  -05 35 36  +000792.8 -000118.3  03 18 36.8  234.864 21.949  63.79  41244 16.3
2010-04-16  21:10:00  09 30 49.0  -05 55 17  +000786.3 -000117.9  03 19 52.1  234.941 21.502  61.58  41448 16.3
2010-04-16  21:20:00  09 39 31.2  -06 14 54  +000780.2 -000117.4  03 21 11.6  235.032 21.046  59.40  41645 16.3
2010-04-16  21:30:00  09 48 09.5  -06 34 25  +000774.6 -000116.7  03 22 35.0  235.138 20.582  57.23  41836 16.3
2010-04-16  21:40:00  09 56 44.1  -06 53 48  +000769.4 -000115.9  03 24 02.0  235.257 20.111  55.09  42020 16.2
2010-04-16  21:50:00  10 05 15.4  -07 13 03  +000764.5 -000115.0  03 25 32.3  235.388 19.634  52.95  42196 16.2
2010-04-16  22:00:00  10 13 43.6  -07 32 08  +000760.1 -000114.0  03 27 05.7  235.530 19.152  50.84  42365 16.2
2010-04-16  22:10:00  10 22 09.0  -07 51 03  +000756.0 -000112.9  03 28 42.0  235.683 18.666  48.73  42527 16.2
2010-04-16  22:20:00  10 30 31.7  -08 09 46  +000752.3 -000111.7  03 30 20.9  235.845 18.176  46.65  42680 16.1
2010-04-16  22:30:00  10 38 52.1  -08 28 17  +000749.0 -000110.4  03 32 02.2  236.016 17.683  44.57  42826 16.1
2010-04-16  22:40:00  10 47 10.5  -08 46 34  +000746.0 -000109.0  03 33 45.5  236.195 17.188  42.50  42964 16.1
2010-04-16  22:50:00  10 55 26.9  -09 04 36  +000743.4 -000107.5  03 35 30.7  236.381 16.692  40.44  43093 16.1
2010-04-16  23:00:00  11 03 41.8  -09 22 24  +000741.2 -000105.9  03 37 17.4  236.573 16.195  38.40  43214 16.1
2010-04-16  23:10:00  11 11 55.3  -09 39 55  +000739.3 -000104.3  03 39 05.6  236.771 15.699  36.36  43326 16.0
2010-04-16  23:20:00  11 20 07.6  -09 57 09  +000737.7 -000102.6  03 40 54.9  236.973 15.203  34.33  43429 16.0
2010-04-16  23:30:00  11 28 19.0  -10 14 06  +000736.5 -000100.7  03 42 45.1  237.180 14.708  32.30  43524 16.0
2010-04-16  23:40:00  11 36 29.7  -10 30 44  +000735.6 -000098.9  03 44 36.1  237.390 14.216  30.29  43609 16.0
2010-04-16  23:50:00  11 44 39.9  -10 47 03  +000735.1 -000096.9  03 46 27.5  237.603 13.727  28.28  43685 16.0
2010-04-17  00:00:00  11 52 49.9  -11 03 02  +000734.9 -000094.9  03 48 19.2  237.819 13.241  26.28  43752 16.0
2010-04-17  00:10:00  12 00 59.9  -11 18 40  +000735.0 -000092.7  03 50 10.9  238.036 12.760  24.27  43810 16.0
2010-04-17  00:20:00  12 09 10.0  -11 33 57  +000735.4 -000090.6  03 52 02.4  238.254 12.284  22.28  43859 15.9
2010-04-17  00:30:00  12 17 20.5  -11 48 51  +000736.2 -000088.3  03 53 53.5  238.473 11.813  20.29  43898 15.9
2010-04-17  00:40:00  12 25 31.6  -12 03 22  +000737.2 -000086.0  03 55 44.1  238.691 11.349  18.31  43927 15.9
2010-04-17  00:50:00  12 33 43.5  -12 17 30  +000738.6 -000083.5  03 57 33.8  238.910 10.891  16.33  43947 15.9
2010-04-17  01:00:00  12 41 56.4  -12 31 13  +000740.3 -000081.0  03 59 22.5  239.127 10.442  14.37  43957 15.9
2010-04-17  01:10:00  12 50 10.6  -12 44 31  +000742.3 -000078.5  04 01 10.0  239.343 10.000  12.42  43957 15.9

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-17  17:50:00  08 01 23.7  -02 31 38  +000873.8 -000116.3  01 32 41.2  209.476 36.975  84.90  37967 16.7
2010-04-17  18:00:00  08 11 02.6  -02 51 09  +000863.0 -000117.8  01 33 03.9  209.449 36.637  82.49  38216 16.6
2010-04-17  18:10:00  08 20 34.4  -03 10 53  +000852.6 -000119.1  01 33 33.7  209.455 36.286  80.09  38460 16.6
2010-04-17  18:20:00  08 29 59.5  -03 30 49  +000842.7 -000120.1  01 34 10.3  209.493 35.922  77.73  38700 16.5
2010-04-17  18:30:00  08 39 18.2  -03 50 54  +000833.2 -000120.8  01 34 53.3  209.559 35.546  75.38  38936 16.5
2010-04-17  18:40:00  08 48 30.6  -04 11 05  +000824.2 -000121.4  01 35 42.4  209.654 35.160  73.07  39167 16.4
2010-04-17  18:50:00  08 57 37.3  -04 31 22  +000815.7 -000121.8  01 36 37.4  209.774 34.764  70.78  39392 16.4
2010-04-17  19:00:00  09 06 38.4  -04 51 41  +000807.6 -000122.0  01 37 37.9  209.919 34.360  68.52  39612 16.4
2010-04-17  19:10:00  09 15 34.3  -05 12 01  +000800.0 -000122.0  01 38 43.7  210.087 33.947  66.27  39826 16.3
2010-04-17  19:20:00  09 24 25.2  -05 32 21  +000792.8 -000121.9  01 39 54.5  210.276 33.527  64.05  40035 16.3
2010-04-17  19:30:00  09 33 11.4  -05 52 39  +000786.0 -000121.6  01 41 09.9  210.485 33.101  61.85  40236 16.3
2010-04-17  19:40:00  09 41 53.2  -06 12 52  +000779.6 -000121.2  01 42 29.7  210.711 32.669  59.67  40432 16.2
2010-04-17  19:50:00  09 50 30.9  -06 33 01  +000773.7 -000120.6  01 43 53.6  210.955 32.231  57.50  40620 16.2
2010-04-17  20:00:00  09 59 04.9  -06 53 04  +000768.2 -000119.9  01 45 21.3  211.213 31.790  55.36  40801 16.2
2010-04-17  20:10:00  10 07 35.3  -07 12 59  +000763.0 -000119.1  01 46 52.6  211.485 31.344  53.22  40975 16.1
2010-04-17  20:20:00  10 16 02.4  -07 32 45  +000758.3 -000118.1  01 48 27.1  211.769 30.894  51.12  41142 16.1
2010-04-17  20:30:00  10 24 26.5  -07 52 21  +000754.0 -000117.1  01 50 04.7  212.065 30.442  49.01  41301 16.1
2010-04-17  20:40:00  10 32 47.8  -08 11 47  +000750.0 -000115.9  01 51 45.0  212.371 29.988  46.93  41452 16.1
2010-04-17  20:50:00  10 41 06.6  -08 30 60  +000746.4 -000114.7  01 53 27.9  212.685 29.532  44.85  41595 16.1
2010-04-17  21:00:00  10 49 23.1  -08 50 00  +000743.3 -000113.4  01 55 13.0  213.007 29.075  42.80  41730 16.0
2010-04-17  21:10:00  10 57 37.7  -09 08 47  +000740.5 -000111.9  01 56 60.0  213.336 28.618  40.74  41857 16.0
2010-04-17  21:20:00  11 05 50.5  -09 27 19  +000738.0 -000110.4  01 58 48.8  213.670 28.160  38.70  41975 16.0
2010-04-17  21:30:00  11 14 01.8  -09 45 35  +000735.9 -000108.8  02 00 39.2  214.008 27.703  36.67  42085 16.0
2010-04-17  21:40:00  11 22 11.8  -10 03 34  +000734.1 -000107.1  02 02 30.9  214.350 27.247  34.65  42186 16.0
2010-04-17  21:50:00  11 30 20.7  -10 21 17  +000732.7 -000105.3  02 04 23.6  214.695 26.793  32.63  42278 16.0
2010-04-17  22:00:00  11 38 28.8  -10 38 41  +000731.6 -000103.5  02 06 17.1  215.041 26.340  30.63  42362 15.9
2010-04-17  22:10:00  11 46 36.3  -10 55 46  +000730.9 -000101.5  02 08 11.3  215.389 25.891  28.62  42436 15.9
2010-04-17  22:20:00  11 54 43.5  -11 12 31  +000730.6 -000099.5  02 10 05.7  215.736 25.445  26.63  42502 15.9
2010-04-17  22:30:00  12 02 50.5  -11 28 56  +000730.5 -000097.4  02 12 00.4  216.083 25.002  24.64  42558 15.9
2010-04-17  22:40:00  12 10 57.5  -11 45 00  +000730.8 -000095.3  02 13 55.0  216.428 24.564  22.66  42605 15.9
2010-04-17  22:50:00  12 19 04.9  -12 00 42  +000731.4 -000093.0  02 15 49.3  216.772 24.131  20.68  42643 15.9
2010-04-17  23:00:00  12 27 12.7  -12 16 00  +000732.3 -000090.7  02 17 43.0  217.113 23.703  18.72  42671 15.9
2010-04-17  23:10:00  12 35 21.3  -12 30 55  +000733.5 -000088.3  02 19 36.1  217.450 23.282  16.75  42691 15.9
2010-04-17  23:20:00  12 43 30.8  -12 45 26  +000735.1 -000085.8  02 21 28.2  217.784 22.867  14.80  42700 15.8
2010-04-17  23:30:00  12 51 41.5  -12 59 31  +000737.0 -000083.2  02 23 19.2  218.113 22.460  12.86  42700 15.8
2010-04-17  23:40:00  12 59 53.6  -13 13 10  +000739.2 -000080.6  02 25 08.8  218.437 22.060  10.95  42691 15.8
2010-04-17  23:50:00  13 08 07.2  -13 26 22     <<SHADOW>>        02 26 56.8  218.755 21.669   9.06  42672 ----
2010-04-18  00:00:00  13 16 22.5  -13 39 06     <<SHADOW>>        02 28 43.1  219.068 21.287   7.25  42644 ----
2010-04-18  00:10:00  13 24 39.9  -13 51 22     <<SHADOW>>        02 30 27.4  219.374 20.915   5.57  42606 ----
2010-04-18  00:20:00  13 32 59.4  -14 03 08     <<SHADOW>>        02 32 09.5  219.673 20.554   4.22  42558 ----
2010-04-18  00:30:00  13 41 21.4  -14 14 23     <<SHADOW>>        02 33 49.2  219.964 20.203   3.56  42501 ----
2010-04-18  00:40:00  13 49 46.0  -14 25 06     <<SHADOW>>        02 35 26.2  220.248 19.865   3.99  42434 ----
2010-04-18  00:50:00  13 58 13.3  -14 35 17     <<SHADOW>>        02 37 00.5  220.523 19.538   5.25  42358 ----
2010-04-18  01:00:00  14 06 43.7  -14 44 55  +000768.0 -000056.0  02 38 31.8  220.789 19.226   6.91  42272 15.8
2010-04-18  01:10:00  14 15 17.3  -14 53 57  +000773.0 -000052.5  02 39 59.8  221.046 18.927   8.76  42176 15.8
2010-04-18  01:20:00  14 23 54.4  -15 02 24  +000778.3 -000048.9  02 41 24.4  221.294 18.642  10.70  42071 15.8
2010-04-18  01:30:00  14 32 35.1  -15 10 14  +000783.9 -000045.1  02 42 45.3  221.531 18.374  12.70  41957 15.8
2010-04-18  01:40:00  14 41 19.6  -15 17 26  +000789.8 -000041.2  02 44 02.4  221.759 18.121  14.73  41834 15.8
2010-04-18  01:50:00  14 50 08.2  -15 23 58  +000796.0 -000037.2  02 45 15.5  221.975 17.885  16.81  41701 15.8
2010-04-18  02:00:00  14 59 01.1  -15 29 50  +000802.6 -000033.1  02 46 24.3  222.181 17.667  18.90  41559 15.8

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-18  17:50:00  09 37 32.4  -05 43 52  +000786.9 -000123.5  00 00 29.0  180.152 37.871  61.65  39696 16.2
2010-04-18  18:00:00  09 46 14.9  -06 04 26  +000780.4 -000123.2  00 01 48.2  180.565 37.527  59.47  39887 16.2
2010-04-18  18:10:00  09 54 53.1  -06 24 57  +000774.3 -000122.8  00 03 11.6  180.996 37.182  57.29  40071 16.2
2010-04-18  18:20:00  10 03 27.4  -06 45 22  +000768.6 -000122.3  00 04 38.9  181.442 36.836  55.15  40248 16.1
2010-04-18  18:30:00  10 11 58.0  -07 05 41  +000763.3 -000121.6  00 06 10.0  181.903 36.490  53.01  40417 16.1
2010-04-18  18:40:00  10 20 25.2  -07 25 53  +000758.4 -000120.8  00 07 44.4  182.376 36.143  50.90  40578 16.1
2010-04-18  18:50:00  10 28 49.3  -07 45 56  +000753.9 -000119.8  00 09 22.0  182.861 35.797  48.79  40731 16.1
2010-04-18  19:00:00  10 37 10.5  -08 05 50  +000749.8 -000118.8  00 11 02.5  183.355 35.450  46.71  40877 16.0
2010-04-18  19:10:00  10 45 29.0  -08 25 32  +000746.0 -000117.7  00 12 45.5  183.858 35.103  44.63  41014 16.0
2010-04-18  19:20:00  10 53 45.3  -08 45 03  +000742.7 -000116.4  00 14 30.9  184.367 34.756  42.57  41144 16.0
2010-04-18  19:30:00  11 01 59.4  -09 04 21  +000739.7 -000115.1  00 16 18.4  184.882 34.410  40.52  41264 16.0
2010-04-18  19:40:00  11 10 11.6  -09 23 25  +000737.1 -000113.7  00 18 07.9  185.401 34.065  38.48  41377 16.0
2010-04-18  19:50:00  11 18 22.2  -09 42 14  +000734.8 -000112.2  00 19 58.9  185.923 33.721  36.45  41481 15.9
2010-04-18  20:00:00  11 26 31.4  -10 00 48  +000732.9 -000110.6  00 21 51.3  186.447 33.377  34.43  41576 15.9
2010-04-18  20:10:00  11 34 39.5  -10 19 06  +000731.3 -000108.9  00 23 44.9  186.972 33.035  32.41  41662 15.9
2010-04-18  20:20:00  11 42 46.6  -10 37 06  +000730.1 -000107.1  00 25 39.4  187.497 32.695  30.41  41740 15.9
2010-04-18  20:30:00  11 50 53.1  -10 54 48  +000729.3 -000105.3  00 27 34.6  188.020 32.357  28.41  41809 15.9
2010-04-18  20:40:00  11 58 59.1  -11 12 11  +000728.7 -000103.3  00 29 30.2  188.542 32.021  26.42  41868 15.9
2010-04-18  20:50:00  12 07 04.9  -11 29 14  +000728.5 -000101.3  00 31 26.1  189.060 31.687  24.43  41919 15.9
2010-04-18  21:00:00  12 15 10.6  -11 45 56  +000728.7 -000099.2  00 33 22.0  189.574 31.356  22.45  41961 15.8
2010-04-18  21:10:00  12 23 16.5  -12 02 17  +000729.2 -000097.0  00 35 17.8  190.083 31.029  20.47  41993 15.8
2010-04-18  21:20:00  12 31 22.9  -12 18 16  +000729.9 -000094.7  00 37 13.1  190.587 30.705  18.51  42016 15.8
2010-04-18  21:30:00  12 39 29.8  -12 33 52  +000731.1 -000092.4  00 39 07.7  191.084 30.386  16.54  42031 15.8
2010-04-18  21:40:00  12 47 37.7  -12 49 04  +000732.5 -000089.9  00 41 01.5  191.573 30.071  14.60  42036 15.8
2010-04-18  21:50:00  12 55 46.6  -13 03 50  +000734.3 -000087.4  00 42 54.2  192.054 29.761  12.66  42031 15.8
2010-04-18  22:00:00  13 03 56.8  -13 18 12  +000736.4 -000084.8  00 44 45.6  192.527 29.456  10.74  42017 15.8
2010-04-18  22:10:00  13 12 08.5  -13 32 06  +000738.8 -000082.1  00 46 35.6  192.990 29.158   8.86  41994 15.8
2010-04-18  22:20:00  13 20 21.9  -13 45 33     <<SHADOW>>        00 48 23.8  193.443 28.865   7.04  41962 ----
2010-04-18  22:30:00  13 28 37.3  -13 58 32     <<SHADOW>>        00 50 10.2  193.885 28.580   5.36  41921 ----
2010-04-18  22:40:00  13 36 54.7  -14 11 01     <<SHADOW>>        00 51 54.3  194.316 28.302   3.99  41870 ----
2010-04-18  22:50:00  13 45 14.5  -14 22 60     <<SHADOW>>        00 53 36.2  194.734 28.032   3.37  41810 ----
2010-04-18  23:00:00  13 53 36.9  -14 34 27     <<SHADOW>>        00 55 15.5  195.140 27.771   3.87  41740 ----
